time,A's ID,B's ID,A Clicks,B Clicks,Looking at A's piece,Looking at B's piece
2015-04-14 10:38:19.559000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:19.662000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:19.758000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:19.959000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:20.059000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:20.159000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:20.258000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:20.359000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:20.457000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:20.757000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:20.858000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:20.958000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:21.057000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:21.157000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:21.256000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:21.356000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:21.456000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:21.560000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:21.658000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:21.756000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:21.856000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:21.957000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:22.058000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:22.156000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:22.256000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:22.357000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:22.455000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:22.557000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:22.690000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:22.790000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:22.923000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:23.022000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:23.123000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:23.222000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:23.323000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:23.423000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:23.523000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:23.623000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:23.723000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:23.822000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:23.925000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:24.021000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:24.122000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:24.221000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:24.355000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:24.455000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:24.555000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:24.654000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:24.755000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:24.889000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:24.987000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:25.088000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:25.186000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:25.286000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:25.387000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:25.486000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:25.587000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:25.686000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:25.786000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:25.888000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:25.988000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:26.086000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:26.187000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:26.487000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:26.588000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:26.685000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:26.785000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:26.885000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:26.985000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:27.085000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:27.184000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:27.285000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:27.385000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:27.486000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:27.586000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:27.685000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:27.787000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:27.884000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:27.985000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:28.084000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:28.184000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:28.284000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:28.384000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:28.486000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:28.584000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:28.685000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:28.784000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:28.885000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:29.183000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:29.284000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:29.383000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:29.483000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:29.583000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:29.682000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:29.782000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:29.883000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:29.984000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:30.083000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:30.183000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:30.284000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:30.383000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:30.483000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:30.582000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:30.682000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:30.784000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:30.883000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:30.982000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:31.082000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:31.182000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:31.281000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:31.381000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:31.482000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:31.582000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:31.682000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:31.782000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:31.882000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:31.981000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:32.081000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:32.181000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:32.383000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:32.481000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:32.582000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:32.681000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:32.781000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:32.881000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:32.981000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:33.081000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:33.182000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:33.282000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:33.382000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:33.481000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:33.581000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:33.683000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:33.781000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:33.879000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:33.980000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:34.080000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:34.180000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:34.280000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:34.380000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:34.480000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:34.580000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:34.681000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:34.779000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:34.879000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:34.980000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:35.081000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:35.181000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:35.278000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:35.379000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:35.480000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:35.578000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:35.678000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:35.778000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:35.879000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:35.979000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:36.079000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:36.179000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:36.278000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:36.377000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:36.478000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:36.577000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:36.677000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:36.779000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:36.877000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:36.977000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:37.077000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:37.176000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:37.277000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:37.378000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:37.477000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:37.577000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:37.676000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:37.776000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:37.876000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:37.978000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:38.077000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:38.176000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:38.276000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:38.378000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:38.477000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:38.576000,SP1S2,SP1S1,octopus_04,plaid4_02,False,False
2015-04-14 10:38:38.676000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:38.778000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:38.876000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:38.978000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:39.076000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:39.175000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:39.275000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:39.375000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:39.475000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:39.576000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:39.677000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:39.775000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:39.874000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:39.975000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:40.076000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:40.175000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:40.275000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:40.375000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:40.476000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:40.574000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:40.676000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:40.775000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:40.874000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:40.975000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:41.073000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:41.174000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:41.273000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:41.374000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:41.476000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:41.577000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:41.675000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:41.776000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:41.873000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:41.975000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:42.074000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:42.174000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:42.273000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:42.374000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:42.472000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:42.573000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:42.673000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:42.774000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:42.874000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:42.975000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:43.073000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:43.174000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:43.273000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:43.373000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:43.473000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:43.572000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:43.673000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:43.773000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:43.872000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:44.107000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:44.206000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:44.305000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:44.405000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:44.506000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:44.604000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:44.705000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:44.805000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:44.905000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:45.004000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:45.104000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:45.203000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:45.304000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:45.404000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:45.503000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:45.605000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:45.704000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:45.804000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:45.905000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:46.004000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:46.103000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:46.203000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:46.303000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:46.404000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:46.503000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:46.602000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:46.703000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:46.803000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:46.902000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:47.003000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:47.103000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:47.203000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:47.302000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:47.403000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:47.502000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:47.602000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:47.703000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:47.802000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:47.902000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:48.003000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:48.102000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:48.201000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:48.301000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:48.401000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:48.501000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:48.601000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:48.701000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:48.801000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:48.903000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:49.001000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:49.101000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:49.203000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:49.301000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:49.401000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:49.501000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:49.600000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:49.700000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:49.800000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:49.900000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:50.001000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:50.100000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:50.201000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:50.300000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:50.401000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:50.501000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:50.600000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:50.700000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:50.799000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:50.900000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:51,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:51.099000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:51.200000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:51.300000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:51.399000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
2015-04-14 10:38:51.499000,SP1S2,SP1S1,octopus_04,plaid4_06,False,False
