
Test at 4/16/2015 11:15:30 AM,

Client Num:, 9, X: ,172, Y: ,372,Time: ,2015-04-16 11:15:37.968
Client Num: ,9, X_Received: ,635, Y_Received: ,790,Time: ,2015-04-16 11:15:44.964
Client Num:, 9, X: ,691, Y: ,469,Time: ,2015-04-16 11:15:45.062
Client Num: ,9, X_Received: ,620, Y_Received: ,803,Time: ,2015-04-16 11:15:45.062
Client Num:, 9, X: ,661, Y: ,473,Time: ,2015-04-16 11:15:45.164
Client Num: ,9, X_Received: ,609, Y_Received: ,815,Time: ,2015-04-16 11:15:45.164
Client Num:, 9, X: ,531, Y: ,438,Time: ,2015-04-16 11:15:45.262
Client Num: ,9, X_Received: ,785, Y_Received: ,1096,Time: ,2015-04-16 11:15:45.262
Client Num:, 9, X: ,558, Y: ,461,Time: ,2015-04-16 11:15:45.362
Client Num: ,9, X_Received: ,801, Y_Received: ,1097,Time: ,2015-04-16 11:15:45.362
Client Num:, 9, X: ,545, Y: ,442,Time: ,2015-04-16 11:15:45.562
Client Num: ,9, X_Received: ,801, Y_Received: ,1097,Time: ,2015-04-16 11:15:45.562
Client Num:, 9, X: ,531, Y: ,474,Time: ,2015-04-16 11:15:45.662
Client Num: ,9, X_Received: ,1138, Y_Received: ,1155,Time: ,2015-04-16 11:15:45.662
Client Num:, 9, X: ,528, Y: ,470,Time: ,2015-04-16 11:15:45.762
Client Num: ,9, X_Received: ,1650, Y_Received: ,1241,Time: ,2015-04-16 11:15:45.762
Client Num:, 9, X: ,534, Y: ,487,Time: ,2015-04-16 11:15:45.862
Client Num: ,9, X_Received: ,1975, Y_Received: ,743,Time: ,2015-04-16 11:15:45.862
Client Num:, 9, X: ,538, Y: ,483,Time: ,2015-04-16 11:15:45.961
Client Num: ,9, X_Received: ,1937, Y_Received: ,1412,Time: ,2015-04-16 11:15:45.961
Client Num:, 9, X: ,540, Y: ,479,Time: ,2015-04-16 11:15:46.062
Client Num: ,9, X_Received: ,1917, Y_Received: ,1398,Time: ,2015-04-16 11:15:46.062
Client Num:, 9, X: ,541, Y: ,478,Time: ,2015-04-16 11:15:46.161
Client Num: ,9, X_Received: ,1913, Y_Received: ,1425,Time: ,2015-04-16 11:15:46.161
Client Num:, 9, X: ,538, Y: ,477,Time: ,2015-04-16 11:15:46.261
Client Num: ,9, X_Received: ,1773, Y_Received: ,1372,Time: ,2015-04-16 11:15:46.261
Client Num:, 9, X: ,535, Y: ,471,Time: ,2015-04-16 11:15:46.362
Client Num: ,9, X_Received: ,1773, Y_Received: ,1372,Time: ,2015-04-16 11:15:46.362
Client Num:, 9, X: ,532, Y: ,468,Time: ,2015-04-16 11:15:46.461
Client Num: ,9, X_Received: ,1540, Y_Received: ,1199,Time: ,2015-04-16 11:15:46.461
Client Num:, 9, X: ,526, Y: ,469,Time: ,2015-04-16 11:15:46.561
Client Num: ,9, X_Received: ,603, Y_Received: ,519,Time: ,2015-04-16 11:15:46.561
Client Num:, 9, X: ,521, Y: ,470,Time: ,2015-04-16 11:15:46.661
Client Num: ,9, X_Received: ,553, Y_Received: ,484,Time: ,2015-04-16 11:15:46.661
Client Num:, 9, X: ,515, Y: ,476,Time: ,2015-04-16 11:15:46.763
Client Num: ,9, X_Received: ,530, Y_Received: ,453,Time: ,2015-04-16 11:15:46.763
Client Num:, 9, X: ,508, Y: ,475,Time: ,2015-04-16 11:15:46.861
Client Num: ,9, X_Received: ,535, Y_Received: ,461,Time: ,2015-04-16 11:15:46.861
Client Num:, 9, X: ,507, Y: ,482,Time: ,2015-04-16 11:15:46.962
Client Num: ,9, X_Received: ,532, Y_Received: ,461,Time: ,2015-04-16 11:15:46.962
Client Num:, 9, X: ,507, Y: ,492,Time: ,2015-04-16 11:15:47.061
Client Num: ,9, X_Received: ,513, Y_Received: ,465,Time: ,2015-04-16 11:15:47.061
Client Num:, 9, X: ,506, Y: ,493,Time: ,2015-04-16 11:15:47.161
Client Num: ,9, X_Received: ,497, Y_Received: ,467,Time: ,2015-04-16 11:15:47.161
Client Num:, 9, X: ,511, Y: ,497,Time: ,2015-04-16 11:15:47.261
Client Num: ,9, X_Received: ,486, Y_Received: ,465,Time: ,2015-04-16 11:15:47.261
Client Num:, 9, X: ,514, Y: ,501,Time: ,2015-04-16 11:15:47.361
Client Num: ,9, X_Received: ,476, Y_Received: ,463,Time: ,2015-04-16 11:15:47.361
Client Num:, 9, X: ,512, Y: ,502,Time: ,2015-04-16 11:15:47.460
Client Num: ,9, X_Received: ,469, Y_Received: ,462,Time: ,2015-04-16 11:15:47.460
Client Num:, 9, X: ,505, Y: ,502,Time: ,2015-04-16 11:15:47.560
Client Num: ,9, X_Received: ,467, Y_Received: ,456,Time: ,2015-04-16 11:15:47.560
Client Num:, 9, X: ,494, Y: ,495,Time: ,2015-04-16 11:15:47.661
Client Num: ,9, X_Received: ,467, Y_Received: ,453,Time: ,2015-04-16 11:15:47.661
Client Num:, 9, X: ,268, Y: ,479,Time: ,2015-04-16 11:15:47.763
Client Num: ,9, X_Received: ,465, Y_Received: ,451,Time: ,2015-04-16 11:15:47.763
Client Num:, 9, X: ,264, Y: ,486,Time: ,2015-04-16 11:15:47.861
Client Num: ,9, X_Received: ,465, Y_Received: ,447,Time: ,2015-04-16 11:15:47.861
Client Num:, 9, X: ,288, Y: ,482,Time: ,2015-04-16 11:15:47.960
Client Num: ,9, X_Received: ,466, Y_Received: ,446,Time: ,2015-04-16 11:15:47.960
Client Num:, 9, X: ,332, Y: ,478,Time: ,2015-04-16 11:15:48.060
Client Num: ,9, X_Received: ,468, Y_Received: ,444,Time: ,2015-04-16 11:15:48.060
Client Num:, 9, X: ,228, Y: ,178,Time: ,2015-04-16 11:15:48.160
Client Num: ,9, X_Received: ,469, Y_Received: ,443,Time: ,2015-04-16 11:15:48.160
Client Num:, 9, X: ,248, Y: ,199,Time: ,2015-04-16 11:15:48.260
Client Num: ,9, X_Received: ,461, Y_Received: ,439,Time: ,2015-04-16 11:15:48.260
Client Num:, 9, X: ,257, Y: ,160,Time: ,2015-04-16 11:15:48.460
Client Num: ,9, X_Received: ,446, Y_Received: ,435,Time: ,2015-04-16 11:15:48.460
Client Num:, 9, X: ,256, Y: ,160,Time: ,2015-04-16 11:15:48.560
Client Num: ,9, X_Received: ,443, Y_Received: ,435,Time: ,2015-04-16 11:15:48.560
Client Num:, 9, X: ,248, Y: ,162,Time: ,2015-04-16 11:15:48.663
Client Num: ,9, X_Received: ,444, Y_Received: ,436,Time: ,2015-04-16 11:15:48.663
Client Num:, 9, X: ,237, Y: ,166,Time: ,2015-04-16 11:15:48.760
Client Num: ,9, X_Received: ,444, Y_Received: ,440,Time: ,2015-04-16 11:15:48.760
Client Num:, 9, X: ,401, Y: ,124,Time: ,2015-04-16 11:15:48.861
Client Num: ,9, X_Received: ,445, Y_Received: ,439,Time: ,2015-04-16 11:15:48.861
Client Num:, 9, X: ,425, Y: ,133,Time: ,2015-04-16 11:15:48.963
Client Num: ,9, X_Received: ,448, Y_Received: ,437,Time: ,2015-04-16 11:15:48.963
Client Num:, 9, X: ,425, Y: ,129,Time: ,2015-04-16 11:15:49.062
Client Num: ,9, X_Received: ,450, Y_Received: ,435,Time: ,2015-04-16 11:15:49.062
Client Num:, 9, X: ,390, Y: ,133,Time: ,2015-04-16 11:15:49.162
Client Num: ,9, X_Received: ,450, Y_Received: ,438,Time: ,2015-04-16 11:15:49.162
Client Num:, 9, X: ,159, Y: ,125,Time: ,2015-04-16 11:15:49.260
Client Num: ,9, X_Received: ,237, Y_Received: ,121,Time: ,2015-04-16 11:15:49.260
Client Num: ,9, X_Received: ,214, Y_Received: ,126,Time: ,2015-04-16 11:15:49.296
Client Num:, 9, X: ,171, Y: ,124,Time: ,2015-04-16 11:15:49.360
Client Num: ,9, X_Received: ,203, Y_Received: ,105,Time: ,2015-04-16 11:15:49.360
Client Num:, 9, X: ,208, Y: ,123,Time: ,2015-04-16 11:15:49.462
Client Num: ,9, X_Received: ,200, Y_Received: ,106,Time: ,2015-04-16 11:15:49.462
Client Num:, 9, X: ,229, Y: ,117,Time: ,2015-04-16 11:15:49.562
Client Num: ,9, X_Received: ,194, Y_Received: ,107,Time: ,2015-04-16 11:15:49.562
Client Num:, 9, X: ,242, Y: ,116,Time: ,2015-04-16 11:15:49.661
Client Num: ,9, X_Received: ,184, Y_Received: ,104,Time: ,2015-04-16 11:15:49.661
Client Num:, 9, X: ,536, Y: ,131,Time: ,2015-04-16 11:15:49.893
Client Num: ,9, X_Received: ,525, Y_Received: ,106,Time: ,2015-04-16 11:15:49.893
Client Num:, 9, X: ,520, Y: ,109,Time: ,2015-04-16 11:15:49.993
Client Num: ,9, X_Received: ,521, Y_Received: ,99,Time: ,2015-04-16 11:15:49.993
Client Num:, 9, X: ,526, Y: ,113,Time: ,2015-04-16 11:15:50.092
Client Num: ,9, X_Received: ,501, Y_Received: ,102,Time: ,2015-04-16 11:15:50.092
Client Num:, 9, X: ,522, Y: ,119,Time: ,2015-04-16 11:15:50.192
Client Num: ,9, X_Received: ,492, Y_Received: ,102,Time: ,2015-04-16 11:15:50.192
Client Num:, 9, X: ,514, Y: ,124,Time: ,2015-04-16 11:15:50.293
Client Num: ,9, X_Received: ,510, Y_Received: ,106,Time: ,2015-04-16 11:15:50.293
Client Num:, 9, X: ,531, Y: ,122,Time: ,2015-04-16 11:15:50.393
Client Num: ,9, X_Received: ,522, Y_Received: ,111,Time: ,2015-04-16 11:15:50.393
Client Num:, 9, X: ,556, Y: ,123,Time: ,2015-04-16 11:15:50.492
Client Num: ,9, X_Received: ,548, Y_Received: ,112,Time: ,2015-04-16 11:15:50.492
Client Num:, 9, X: ,576, Y: ,121,Time: ,2015-04-16 11:15:50.591
Client Num: ,9, X_Received: ,560, Y_Received: ,116,Time: ,2015-04-16 11:15:50.591
Client Num:, 9, X: ,596, Y: ,116,Time: ,2015-04-16 11:15:50.692
Client Num: ,9, X_Received: ,552, Y_Received: ,120,Time: ,2015-04-16 11:15:50.692
Client Num:, 9, X: ,604, Y: ,115,Time: ,2015-04-16 11:15:50.792
Client Num:, 9, X: ,605, Y: ,108,Time: ,2015-04-16 11:15:50.893
Client Num: ,9, X_Received: ,98, Y_Received: ,218,Time: ,2015-04-16 11:15:50.893
Client Num:, 9, X: ,604, Y: ,100,Time: ,2015-04-16 11:15:50.992
Client Num: ,9, X_Received: ,194, Y_Received: ,123,Time: ,2015-04-16 11:15:50.992
Client Num:, 9, X: ,594, Y: ,92,Time: ,2015-04-16 11:15:51.093
Client Num: ,9, X_Received: ,164, Y_Received: ,112,Time: ,2015-04-16 11:15:51.093
Client Num:, 9, X: ,583, Y: ,88,Time: ,2015-04-16 11:15:51.192
Client Num: ,9, X_Received: ,157, Y_Received: ,111,Time: ,2015-04-16 11:15:51.192
Client Num:, 9, X: ,202, Y: ,88,Time: ,2015-04-16 11:15:51.292
Client Num: ,9, X_Received: ,194, Y_Received: ,109,Time: ,2015-04-16 11:15:51.292
Client Num:, 9, X: ,203, Y: ,71,Time: ,2015-04-16 11:15:51.393
Client Num: ,9, X_Received: ,222, Y_Received: ,109,Time: ,2015-04-16 11:15:51.393
Client Num:, 9, X: ,207, Y: ,73,Time: ,2015-04-16 11:15:51.492
Client Num: ,9, X_Received: ,239, Y_Received: ,107,Time: ,2015-04-16 11:15:51.492
Client Num:, 9, X: ,195, Y: ,66,Time: ,2015-04-16 11:15:51.593
Client Num: ,9, X_Received: ,255, Y_Received: ,108,Time: ,2015-04-16 11:15:51.593
Client Num:, 9, X: ,198, Y: ,69,Time: ,2015-04-16 11:15:51.690
Client Num: ,9, X_Received: ,264, Y_Received: ,108,Time: ,2015-04-16 11:15:51.690
Client Num:, 9, X: ,207, Y: ,73,Time: ,2015-04-16 11:15:53.455
Client Num:, 9, X: ,436, Y: ,139,Time: ,2015-04-16 11:15:53.594
Client Num:, 9, X: ,584, Y: ,91,Time: ,2015-04-16 11:15:53.756
Client Num:, 9, X: ,370, Y: ,63,Time: ,2015-04-16 11:15:53.856
Client Num:, 9, X: ,368, Y: ,53,Time: ,2015-04-16 11:15:53.955
Client Num:, 9, X: ,369, Y: ,51,Time: ,2015-04-16 11:15:54.056
Client Num:, 9, X: ,366, Y: ,55,Time: ,2015-04-16 11:15:54.156
Client Num:, 9, X: ,367, Y: ,74,Time: ,2015-04-16 11:15:54.256
Client Num:, 9, X: ,366, Y: ,277,Time: ,2015-04-16 11:15:54.356
Client Num:, 9, X: ,385, Y: ,282,Time: ,2015-04-16 11:15:54.455
Client Num:, 9, X: ,896, Y: ,231,Time: ,2015-04-16 11:15:54.556
Client Num:, 9, X: ,903, Y: ,254,Time: ,2015-04-16 11:15:54.655
Client Num:, 9, X: ,903, Y: ,264,Time: ,2015-04-16 11:15:54.756
Client Num:, 9, X: ,907, Y: ,254,Time: ,2015-04-16 11:15:54.854
Client Num: ,9, X_Received: ,600, Y_Received: ,240,Time: ,2015-04-16 11:15:54.854
Client Num:, 9, X: ,486, Y: ,416,Time: ,2015-04-16 11:15:55.654
Client Num: ,9, X_Received: ,389, Y_Received: ,4,Time: ,2015-04-16 11:15:55.654
Client Num:, 9, X: ,617, Y: ,676,Time: ,2015-04-16 11:15:55.756
Client Num: ,9, X_Received: ,998, Y_Received: ,277,Time: ,2015-04-16 11:15:55.756
Client Num:, 9, X: ,794, Y: ,1024,Time: ,2015-04-16 11:15:55.854
Client Num: ,9, X_Received: ,1181, Y_Received: ,176,Time: ,2015-04-16 11:15:55.854
Client Num:, 9, X: ,730, Y: ,782,Time: ,2015-04-16 11:15:56.454
Client Num: ,9, X_Received: ,905, Y_Received: ,284,Time: ,2015-04-16 11:15:56.454
Client Num:, 9, X: ,344, Y: ,227,Time: ,2015-04-16 11:15:56.590
Client Num: ,9, X_Received: ,906, Y_Received: ,285,Time: ,2015-04-16 11:15:56.590
Client Num:, 9, X: ,329, Y: ,216,Time: ,2015-04-16 11:15:56.756
Client Num: ,9, X_Received: ,484, Y_Received: ,339,Time: ,2015-04-16 11:15:56.756
Client Num:, 9, X: ,818, Y: ,285,Time: ,2015-04-16 11:15:56.920
Client Num: ,9, X_Received: ,482, Y_Received: ,347,Time: ,2015-04-16 11:15:56.920
Client Num:, 9, X: ,802, Y: ,274,Time: ,2015-04-16 11:15:56.987
Client Num: ,9, X_Received: ,475, Y_Received: ,344,Time: ,2015-04-16 11:15:56.987
Client Num:, 9, X: ,392, Y: ,160,Time: ,2015-04-16 11:15:57.089
Client Num: ,9, X_Received: ,292, Y_Received: ,124,Time: ,2015-04-16 11:15:57.089
Client Num:, 9, X: ,377, Y: ,140,Time: ,2015-04-16 11:15:57.186
Client Num: ,9, X_Received: ,291, Y_Received: ,121,Time: ,2015-04-16 11:15:57.186
Client Num:, 9, X: ,357, Y: ,133,Time: ,2015-04-16 11:15:57.287
Client Num: ,9, X_Received: ,773, Y_Received: ,207,Time: ,2015-04-16 11:15:57.287
Client Num:, 9, X: ,331, Y: ,135,Time: ,2015-04-16 11:15:57.386
Client Num: ,9, X_Received: ,782, Y_Received: ,209,Time: ,2015-04-16 11:15:57.386
Client Num:, 9, X: ,316, Y: ,139,Time: ,2015-04-16 11:15:57.487
Client Num: ,9, X_Received: ,787, Y_Received: ,215,Time: ,2015-04-16 11:15:57.487
Client Num:, 9, X: ,309, Y: ,142,Time: ,2015-04-16 11:15:57.587
Client Num: ,9, X_Received: ,321, Y_Received: ,206,Time: ,2015-04-16 11:15:57.587
Client Num:, 9, X: ,357, Y: ,340,Time: ,2015-04-16 11:15:57.688
Client Num: ,9, X_Received: ,312, Y_Received: ,215,Time: ,2015-04-16 11:15:57.688
Client Num:, 9, X: ,364, Y: ,356,Time: ,2015-04-16 11:15:57.788
Client Num: ,9, X_Received: ,317, Y_Received: ,212,Time: ,2015-04-16 11:15:57.788
Client Num:, 9, X: ,645, Y: ,362,Time: ,2015-04-16 11:15:57.886
Client Num: ,9, X_Received: ,337, Y_Received: ,223,Time: ,2015-04-16 11:15:57.886
Client Num:, 9, X: ,930, Y: ,385,Time: ,2015-04-16 11:15:57.986
Client Num: ,9, X_Received: ,344, Y_Received: ,231,Time: ,2015-04-16 11:15:57.986
Client Num:, 9, X: ,925, Y: ,408,Time: ,2015-04-16 11:15:58.087
Client Num: ,9, X_Received: ,347, Y_Received: ,240,Time: ,2015-04-16 11:15:58.087
Client Num:, 9, X: ,748, Y: ,335,Time: ,2015-04-16 11:15:58.122
Client Num: ,9, X_Received: ,347, Y_Received: ,240,Time: ,2015-04-16 11:15:58.122
Client Num:, 9, X: ,580, Y: ,274,Time: ,2015-04-16 11:15:58.192
Client Num: ,9, X_Received: ,348, Y_Received: ,241,Time: ,2015-04-16 11:15:58.192
Client Num:, 9, X: ,488, Y: ,268,Time: ,2015-04-16 11:15:58.288
Client Num: ,9, X_Received: ,998, Y_Received: ,307,Time: ,2015-04-16 11:15:58.288
Client Num:, 9, X: ,678, Y: ,281,Time: ,2015-04-16 11:15:58.386
Client Num: ,9, X_Received: ,991, Y_Received: ,301,Time: ,2015-04-16 11:15:58.386
Client Num:, 9, X: ,835, Y: ,305,Time: ,2015-04-16 11:15:58.487
Client Num: ,9, X_Received: ,991, Y_Received: ,307,Time: ,2015-04-16 11:15:58.487
Client Num:, 9, X: ,835, Y: ,317,Time: ,2015-04-16 11:15:58.585
Client Num: ,9, X_Received: ,991, Y_Received: ,310,Time: ,2015-04-16 11:15:58.585
Client Num:, 9, X: ,897, Y: ,297,Time: ,2015-04-16 11:15:58.685
Client Num: ,9, X_Received: ,993, Y_Received: ,315,Time: ,2015-04-16 11:15:58.685
Client Num:, 9, X: ,926, Y: ,281,Time: ,2015-04-16 11:15:58.785
Client Num: ,9, X_Received: ,994, Y_Received: ,316,Time: ,2015-04-16 11:15:58.785
Client Num:, 9, X: ,944, Y: ,282,Time: ,2015-04-16 11:15:58.887
Client Num: ,9, X_Received: ,967, Y_Received: ,314,Time: ,2015-04-16 11:15:58.887
Client Num:, 9, X: ,946, Y: ,287,Time: ,2015-04-16 11:15:58.920
Client Num: ,9, X_Received: ,967, Y_Received: ,314,Time: ,2015-04-16 11:15:58.920
Client Num:, 9, X: ,953, Y: ,285,Time: ,2015-04-16 11:15:58.986
Client Num: ,9, X_Received: ,951, Y_Received: ,313,Time: ,2015-04-16 11:15:58.986
Client Num:, 9, X: ,959, Y: ,285,Time: ,2015-04-16 11:15:59.084
Client Num: ,9, X_Received: ,934, Y_Received: ,309,Time: ,2015-04-16 11:15:59.084
Client Num:, 9, X: ,940, Y: ,289,Time: ,2015-04-16 11:15:59.187
Client Num: ,9, X_Received: ,940, Y_Received: ,276,Time: ,2015-04-16 11:15:59.187
Client Num:, 9, X: ,925, Y: ,291,Time: ,2015-04-16 11:15:59.286
Client Num: ,9, X_Received: ,943, Y_Received: ,260,Time: ,2015-04-16 11:15:59.286
Client Num:, 9, X: ,912, Y: ,295,Time: ,2015-04-16 11:15:59.386
Client Num: ,9, X_Received: ,950, Y_Received: ,238,Time: ,2015-04-16 11:15:59.386
Client Num:, 9, X: ,908, Y: ,300,Time: ,2015-04-16 11:15:59.486
Client Num: ,9, X_Received: ,961, Y_Received: ,231,Time: ,2015-04-16 11:15:59.486
Client Num:, 9, X: ,915, Y: ,301,Time: ,2015-04-16 11:15:59.586
Client Num: ,9, X_Received: ,971, Y_Received: ,230,Time: ,2015-04-16 11:15:59.586
Client Num:, 9, X: ,921, Y: ,289,Time: ,2015-04-16 11:15:59.686
Client Num: ,9, X_Received: ,1434, Y_Received: ,36,Time: ,2015-04-16 11:15:59.686
